director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,profit,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,music,musical,mystery,romance,sci_fi,sport,thriller,war,western,director_high,director_low,actor_1_high,actor_1_low,actor_2_high,actor_2_low,actor_3_high,actor_3_low
Richard Linklater,204.0,108.0,0.0,487.0,Sarah Silverman,2000.0,81257845.0,music,Miranda Cosgrove,School of Rock ,210680,4403,Mike White,1.0,battle of the bands|rock band|school teacher|substitute teacher|teacher,http://www.imdb.com/title/tt0332379/?ref_=fn_tt_tt_1,479.0,English,USA,PG-13,35000000.0,2003.0,931.0,7.1,1.85,0,46257845.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Barry Levinson,64.0,109.0,272.0,124.0,Roger Ashton-Griffiths,155.0,4250320.0,adventure,Nicholas Rowe,Young Sherlock Holmes ,14870,605,Freddie Jones,1.0,cult|death|delusion|girl|sherlock holmes,http://www.imdb.com/title/tt0090357/?ref_=fn_tt_tt_1,86.0,English,USA,PG-13,18000000.0,1985.0,144.0,6.8,1.85,0,-13749680.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
Chuck Russell,100.0,107.0,55.0,294.0,Jimmy Smits,3000.0,29374178.0,thriller,Rufus Sewell,Bless the Child ,12093,4565,Angela Bettis,0.0,easter|fbi|luminol|nurse|omen,http://www.imdb.com/title/tt0163983/?ref_=fn_tt_tt_1,188.0,English,USA,R,40000000.0,2000.0,941.0,5.1,2.35,394,-10625822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
Lexi Alexander,151.0,103.0,189.0,766.0,Wayne Knight,3000.0,7948159.0,drama,Julie Benz,Punisher: War Zone ,48999,6563,Colin Salmon,1.0,gun fu|plastic surgery|psychopath|undercover|vigilante,http://www.imdb.com/title/tt0450314/?ref_=fn_tt_tt_1,280.0,English,USA,R,35000000.0,2008.0,967.0,6.0,2.35,0,-27051841.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Fabián Bielinsky,94.0,114.0,44.0,7.0,Gastón Pauls,827.0,1221261.0,thriller,Ricardo Darín,Nine Queens ,38215,856,Leticia Brédice,0.0,con artist|hotel|partner|scam|stamp,http://www.imdb.com/title/tt0247586/?ref_=fn_tt_tt_1,125.0,Spanish,Argentina,R,1500000.0,2000.0,22.0,7.9,1.85,0,-278739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
Andrew Douglas,220.0,90.0,15.0,16000.0,Chloë Grace Moretz,87000.0,64255243.0,drama,Jimmy Bennett,The Amityville Horror ,80903,120797,Ryan Reynolds,0.0,ghost|haunted house|murder|nightmare|priest,http://www.imdb.com/title/tt0384806/?ref_=fn_tt_tt_1,518.0,English,USA,R,19000000.0,2005.0,17000.0,6.0,2.35,0,45255243.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0
Kirk Jones,156.0,94.0,52.0,261.0,Louis Mandylor,567.0,59573085.0,family,Nia Vardalos,My Big Fat Greek Wedding 2 ,13562,2259,Joey Fatone,10.0,family restaurant|greek|remarriage|suburb|wedding,http://www.imdb.com/title/tt3760922/?ref_=fn_tt_tt_1,103.0,English,USA,PG-13,18000000.0,2016.0,312.0,6.1,2.35,19000,41573085.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Tony Scott,81.0,140.0,12000.0,619.0,Jake Busey,10000.0,111544445.0,drama,Will Smith,Enemy of the State ,188116,11951,Lisa Bonet,4.0,congressman|lawyer|nsa|on the run|surveillance,http://www.imdb.com/title/tt0120660/?ref_=fn_tt_tt_1,415.0,English,USA,R,90000000.0,1998.0,660.0,7.3,2.35,0,21544445.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Andrzej Bartkowiak,109.0,101.0,43.0,432.0,Tom Arnold,5000.0,34604054.0,thriller,Jet Li,Cradle 2 the Grave ,34942,6867,DMX,2.0,camera shot from inside human body|diamond|evil man|heist|terrorism,http://www.imdb.com/title/tt0306685/?ref_=fn_tt_tt_1,185.0,English,USA,R,30000000.0,2003.0,618.0,5.8,2.35,1000,4604054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
George Jackson,12.0,94.0,0.0,287.0,Tisha Campbell-Martin,901.0,19281235.0,music,William Schallert,House Party 2 ,3571,2523,Helen Martin,0.0,college|misogyny|money|new friend|party,http://www.imdb.com/title/tt0102065/?ref_=fn_tt_tt_1,11.0,English,USA,R,5000000.0,1991.0,413.0,5.1,1.85,232,14281235.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Adam McKay,164.0,122.0,285.0,989.0,Leslie Bibb,8000.0,148213377.0,action,Will Ferrell,Talladega Nights: The Ballad of Ricky Bobby ,130776,12410,Gary Cole,5.0,car racing|french|friend|nascar|racing,http://www.imdb.com/title/tt0415306/?ref_=fn_tt_tt_1,437.0,English,USA,PG-13,73000000.0,2006.0,1000.0,6.6,2.35,0,75213377.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Patricia Riggen,63.0,109.0,36.0,579.0,Brighton Sharbino,3000.0,61693523.0,drama,Jennifer Garner,Miracles from Heaven ,6276,7833,Martin Henderson,0.0,child cancer|christian film|christianity|falling into a hole|inspiring,http://www.imdb.com/title/tt4257926/?ref_=fn_tt_tt_1,55.0,English,USA,PG,13000000.0,2016.0,3000.0,6.8,1.85,16000,48693523.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Mike Newell,295.0,157.0,179.0,10000.0,Daniel Radcliffe,21000.0,289994397.0,family,Robert Pattinson,Harry Potter and the Goblet of Fire ,385670,53413,Rupert Grint,1.0,fire|goblet|magic|tournament|wizard,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,1896.0,English,UK,PG-13,150000000.0,2005.0,11000.0,7.6,2.35,0,139994397.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Michael Bay,191.0,184.0,0.0,691.0,Jaime King,3000.0,198539855.0,action,Jennifer Garner,Pearl Harbor ,254111,5401,Mako,0.0,air raid|black smoke|japanese military|japanese navy|sunday,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,1999.0,English,USA,PG-13,140000000.0,2001.0,961.0,6.1,2.35,0,58539855.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Sally Potter,76.0,100.0,87.0,420.0,Joan Allen,887.0,396035.0,drama,Shirley Henderson,Yes ,2725,2721,Stephanie Leonidas,0.0,beach|lebanese|loss|muslim|restaurant,http://www.imdb.com/title/tt0381717/?ref_=fn_tt_tt_1,48.0,English,UK,R,1000000.0,2004.0,805.0,6.9,1.85,305,-603965.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
Roger Avary,37.0,99.0,675.0,164.0,Salvator Xuereb,902.0,418953.0,drama,Eric Stoltz,Killing Zoe ,17322,1582,Jean-Hugues Anglade,0.0,bank|bastille day|call girl|childhood friend|drugs,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1,93.0,English,France,R,1500000.0,1993.0,424.0,6.5,1.85,853,-1081047.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
George Gallo,23.0,89.0,269.0,24.0,Joe Howard,489.0,2223990.0,documentary,Eddie Griffin,DysFunktional Family ,761,539,Robert Noble,1.0,african american|family relationships|stand up comedian|stand up comedy,http://www.imdb.com/title/tt0337996/?ref_=fn_tt_tt_1,14.0,English,USA,R,3000000.0,2003.0,26.0,6.6,1.85,26,-776010.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Albert Hughes,325.0,118.0,117.0,10000.0,Mila Kunis,18000.0,94822707.0,action,Denzel Washington,The Book of Eli ,227072,44797,Gary Oldman,0.0,blind|book|long take|post apocalypse|water,http://www.imdb.com/title/tt1037705/?ref_=fn_tt_tt_1,560.0,English,USA,R,80000000.0,2010.0,15000.0,6.9,2.35,20000,14822707.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
Anna Muylaert,111.0,112.0,9.0,4.0,Regina Casé,61.0,375723.0,drama,Alex Huszar,The Second Mother ,7025,76,Luis Miranda,1.0,brazil|exam|housekeeper|northeast region of brazil|portuguese language,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1,26.0,Portuguese,Brazil,R,4000000.0,2015.0,9.0,7.9,2.35,0,-3624277.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Lasse Hallström,119.0,111.0,529.0,505.0,Scott Glenn,18000.0,11405825.0,drama,Kevin Spacey,The Shipping News ,28542,19805,Jason Behr,3.0,employee employer relationship|husband wife relationship|newspaper|ship|wake,http://www.imdb.com/title/tt0120824/?ref_=fn_tt_tt_1,208.0,English,USA,R,35000000.0,2001.0,826.0,6.8,2.35,0,-23594175.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
Paul McGuigan,202.0,110.0,118.0,1000.0,Morgan Freeman,13000.0,22494487.0,mystery,Bruce Willis,Lucky Number Slevin ,262160,26451,Dorian Missick,3.0,coroner|death|gay son|love|mistaken identity,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,507.0,English,Germany,R,27000000.0,2006.0,11000.0,7.8,2.35,10000,-4505513.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
David Cronenberg,345.0,99.0,0.0,691.0,Viggo Mortensen,13000.0,5702083.0,biography,Michael Fassbender,A Dangerous Method ,80617,23755,Sarah Gadon,3.0,carl jung|patient|psychoanalysis|russian|sigmund freud,http://www.imdb.com/title/tt1571222/?ref_=fn_tt_tt_1,190.0,English,UK,R,15000000.0,2011.0,10000.0,6.5,1.85,36000,-9297917.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Anne Fletcher,224.0,108.0,98.0,723.0,Denis O'Hare,16000.0,163947053.0,romance,Ryan Reynolds,The Proposal ,227824,18656,Craig T. Nelson,1.0,alaska|deportation|father son relationship|male objectification|sitka alaska,http://www.imdb.com/title/tt1041829/?ref_=fn_tt_tt_1,273.0,English,USA,PG-13,40000000.0,2009.0,896.0,6.7,2.35,10000,123947053.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
Stephen Daldry,283.0,129.0,335.0,64.0,Thomas Horn,15000.0,31836745.0,adventure,Tom Hanks,Extremely Loud & Incredibly Close ,81298,15595,Stephen Henderson,1.0,fear|mourning|mute|quest|revelation,http://www.imdb.com/title/tt0477302/?ref_=fn_tt_tt_1,341.0,English,USA,PG-13,40000000.0,2011.0,467.0,6.9,2.35,39000,-8163255.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
Sidney J. Furie,94.0,134.0,22.0,488.0,Margot Kidder,1000.0,15681020.0,action,Jim Broadbent,Superman IV: The Quest for Peace ,33570,3007,William Hootkins,6.0,box office flop|dc comics|hair|nuclear disarmament|superman,http://www.imdb.com/title/tt0094074/?ref_=fn_tt_tt_1,259.0,English,UK,PG,17000000.0,1987.0,593.0,3.6,2.35,1000,-1318980.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
Tamra Davis,111.0,93.0,33.0,135.0,Katherine Boecher,1000.0,37188667.0,comedy,Britney Spears,Crossroads ,34219,1531,Dave Allen,1.0,audition|friendship|graduation|high school graduation|love,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,578.0,English,USA,PG-13,12000000.0,2002.0,188.0,3.3,1.85,0,25188667.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Mikael Håfström,286.0,115.0,101.0,585.0,50 Cent,13000.0,25121291.0,mystery,Sylvester Stallone,Escape Plan ,177653,15708,Matt Gerald,1.0,cia agent|escape|muslim|prison|ship,http://www.imdb.com/title/tt1211956/?ref_=fn_tt_tt_1,279.0,English,USA,R,50000000.0,2013.0,1000.0,6.7,2.35,34000,-24878709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
Michel Leclerc,87.0,100.0,3.0,9.0,Jacques Gamblin,74.0,513836.0,romance,Sara Forestier,The Names of Love ,6304,143,Zinedine Soualem,1.0,activist|promiscuous daughter|promiscuous woman|sex in a bed|voyeurism,http://www.imdb.com/title/tt1646974/?ref_=fn_tt_tt_1,21.0,French,France,R,4600000.0,2010.0,52.0,7.2,1.85,0,-4086164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
Martin Campbell,400.0,144.0,258.0,834.0,Tobias Menzies,6000.0,167007184.0,action,Eva Green,Casino Royale ,470483,9125,Ivana Milicevic,1.0,casino|espionage|free running|james bond|terrorist,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2301.0,English,UK,PG-13,150000000.0,2006.0,1000.0,8.0,2.35,0,17007184.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
Barbra Streisand,30.0,132.0,0.0,252.0,Blythe Danner,769.0,74787599.0,romance,George Carlin,The Prince of Tides ,12549,1936,Melinda Dillon,1.0,new york|psychiatrist|shrimper|south carolina|twins,http://www.imdb.com/title/tt0102713/?ref_=fn_tt_tt_1,109.0,English,USA,R,30000000.0,1991.0,713.0,6.6,1.85,883,44787599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
Niki Caro,113.0,129.0,51.0,89.0,Valente Rodriguez,427.0,44469602.0,biography,Morgan Saylor,"McFarland, USA ",23480,952,Diana Maria Riva,0.0,coach|high school|place name in title|school|student,http://www.imdb.com/title/tt2097298/?ref_=fn_tt_tt_1,83.0,English,USA,PG,17000000.0,2015.0,234.0,7.4,2.35,21000,27469602.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Joseph Kosinski,469.0,125.0,364.0,1000.0,Olivia Wilde,12000.0,172051787.0,sci_fi,Jeff Bridges,TRON: Legacy ,264186,25549,James Frain,0.0,arcade|bridge|disappearance|escape|warrior,http://www.imdb.com/title/tt1104001/?ref_=fn_tt_tt_1,665.0,English,USA,PG,170000000.0,2010.0,10000.0,6.8,2.35,30000,2051787.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
Richard Kwietniowski,82.0,104.0,23.0,232.0,Minnie Driver,22000.0,1011054.0,thriller,Philip Seymour Hoffman,Owning Mahowny ,10585,23513,Maury Chaykin,1.0,bank|bank fraud|bank manager|gambling|toronto,http://www.imdb.com/title/tt0285861/?ref_=fn_tt_tt_1,83.0,English,Canada,R,10000000.0,2003.0,893.0,7.2,2.35,0,-8988946.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
Mike Gabriel,92.0,84.0,12.0,752.0,Frank Welker,23000.0,141600000.0,romance,Christian Bale,Pocahontas ,119675,26754,Irene Bedard,1.0,actor playing multiple roles|love|one word title|unsubtitled foreign language|virginia,http://www.imdb.com/title/tt0114148/?ref_=fn_tt_tt_1,216.0,English,USA,G,55000000.0,1995.0,2000.0,6.6,1.78,0,86600000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
Sam Mendes,602.0,148.0,0.0,161.0,Rory Kinnear,11000.0,200074175.0,thriller,Christoph Waltz,Spectre ,275868,11700,Stephanie Sigman,1.0,bomb|espionage|sequel|spy|terrorist,http://www.imdb.com/title/tt2379713/?ref_=fn_tt_tt_1,994.0,English,UK,PG-13,245000000.0,2015.0,393.0,6.8,2.35,85000,-44925825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
Dave McKean,116.0,101.0,21.0,161.0,Gina McKee,420.0,864959.0,adventure,Stephanie Leonidas,Mirrormask ,20275,1215,Rob Brydon,0.0,circus|dark fantasy|dream|dream world|fantasy world,http://www.imdb.com/title/tt0366780/?ref_=fn_tt_tt_1,151.0,English,UK,PG,4000000.0,2005.0,291.0,6.9,1.85,0,-3135041.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Roland Emmerich,185.0,154.0,776.0,933.0,Adam Baldwin,10000.0,306124059.0,sci_fi,Will Smith,Independence Day ,430055,16785,Mary McDonnell,0.0,alien|area 51|military|spacecraft|spaceship,http://www.imdb.com/title/tt0116629/?ref_=fn_tt_tt_1,856.0,English,USA,PG-13,75000000.0,1996.0,2000.0,6.9,2.35,16000,231124059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
Brian Helgeland,112.0,102.0,241.0,127.0,Mark Addy,13000.0,7659747.0,action,Heath Ledger,The Order ,14962,14165,Benno Fürmann,1.0,death|exorcism|heaven|priest|sin eater,http://www.imdb.com/title/tt0304711/?ref_=fn_tt_tt_1,204.0,English,USA,R,38000000.0,2003.0,891.0,5.1,1.85,704,-30340253.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
David Ayer,418.0,123.0,452.0,329.0,Robin Atkin Downes,10000.0,161087183.0,sci_fi,Will Smith,Suicide Squad ,118992,11287,Ike Barinholtz,8.0,based on comic book|critically bashed|father daughter relationship|reference to superman|super villain,http://www.imdb.com/title/tt1386697/?ref_=fn_tt_tt_1,971.0,English,USA,PG-13,175000000.0,2016.0,336.0,6.9,2.35,80000,-13912817.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
Angelo Pizzo,27.0,118.0,14.0,400.0,Finn Wittrock,2000.0,2246000.0,drama,Donny Boaz,Courage ,2302,3384,Brent Anderson,4.0,coach|football|football movie|football team|high school sweethearts,http://www.imdb.com/title/tt3719896/?ref_=fn_tt_tt_1,20.0,English,USA,PG,20000000.0,2015.0,769.0,7.0,2.35,0,-17754000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
Renny Harlin,127.0,101.0,212.0,749.0,Clifton Collins Jr.,1000.0,4476235.0,thriller,LL Cool J,Mindhunters ,49405,4186,Eion Bailey,0.0,fbi|group|island|serial killer|training,http://www.imdb.com/title/tt0297284/?ref_=fn_tt_tt_1,226.0,English,USA,R,27000000.0,2004.0,968.0,6.4,2.35,2000,-22523765.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
Robert Rodriguez,66.0,93.0,0.0,717.0,Kristin Davis,12000.0,39177541.0,fantasy,Taylor Lautner,The Adventures of Sharkboy and Lavagirl 3-D ,20310,14899,Taylor Dooley,1.0,boy|bully|dream|dream sequence|planet,http://www.imdb.com/title/tt0424774/?ref_=fn_tt_tt_1,177.0,English,USA,PG,50000000.0,2005.0,722.0,3.5,1.85,0,-10822459.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
Cameron Crowe,138.0,105.0,488.0,13000.0,Bradley Cooper,15000.0,20991497.0,comedy,Emma Stone,Aloha ,39782,44037,Bill Murray,1.0,box office flop|critically bashed|hawaii|one word title|written by director,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172.0,English,USA,PG-13,37000000.0,2015.0,14000.0,5.4,1.85,11000,-16008503.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
Dean Parisot,234.0,116.0,23.0,110.0,Anthony Hopkins,13000.0,53215979.0,crime,Bruce Willis,RED 2 ,125036,25220,Garrick Hagon,7.0,cia|cia agent|rescue|russian|team,http://www.imdb.com/title/tt1821694/?ref_=fn_tt_tt_1,205.0,English,USA,PG-13,84000000.0,2013.0,12000.0,6.7,2.35,22000,-30784021.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
Noam Murro,366.0,102.0,263.0,1000.0,Sullivan Stapleton,6000.0,106369117.0,fantasy,Eva Green,300: Rise of an Empire ,225273,10583,Peter Mensah,0.0,army|commander|female rear nudity|greek|navy,http://www.imdb.com/title/tt1253863/?ref_=fn_tt_tt_1,523.0,English,USA,R,110000000.0,2014.0,1000.0,6.2,2.35,71000,-3630883.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
Martin Campbell,54.0,127.0,258.0,617.0,Teri Polo,11000.0,4426297.0,adventure,Angelina Jolie Pitt,Beyond Borders ,22570,12947,Noah Emmerich,2.0,africa|american|border|doctor|well,http://www.imdb.com/title/tt0294357/?ref_=fn_tt_tt_1,156.0,English,USA,R,35000000.0,2003.0,708.0,6.5,2.35,0,-30573703.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
Joel Coen,249.0,117.0,0.0,12000.0,Jeff Bridges,22000.0,17439163.0,comedy,Philip Seymour Hoffman,The Big Lebowski ,537419,47728,Steve Buscemi,1.0,death|drug|nihilism|rug|white russian,http://www.imdb.com/title/tt0118715/?ref_=fn_tt_tt_1,1028.0,English,USA,R,15000000.0,1998.0,12000.0,8.2,1.85,35000,2439163.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
Stephen Gaghan,72.0,99.0,79.0,956.0,Zooey Deschanel,16000.0,10719367.0,thriller,Charlie Hunnam,Abandon ,7909,28987,Tony Goldwyn,3.0,college|detective|disappearance|police detective|thesis,http://www.imdb.com/title/tt0267248/?ref_=fn_tt_tt_1,157.0,English,USA,PG-13,25000000.0,2002.0,11000.0,4.9,2.35,261,-14280633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
Nicholas Stoller,232.0,131.0,89.0,372.0,Jacki Weaver,2000.0,28644770.0,comedy,Alison Brie,The Five-Year Engagement ,78974,3479,David Paymer,2.0,kissing while having sex|kitchen|reference to princess diana|wedding band|wedding ring,http://www.imdb.com/title/tt1195478/?ref_=fn_tt_tt_1,141.0,English,USA,R,30000000.0,2012.0,401.0,6.2,1.85,11000,-1355230.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
Kenneth Branagh,85.0,150.0,0.0,401.0,Brian Blessed,597.0,4414535.0,drama,Julie Christie,Hamlet ,30618,1645,Richard Briers,0.0,classic literature|denmark|funeral|madness|prince,http://www.imdb.com/title/tt0116477/?ref_=fn_tt_tt_1,224.0,English,UK,PG-13,18000000.0,1996.0,591.0,7.8,2.2,0,-13585465.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
Shawn Levy,97.0,95.0,189.0,306.0,David Agranov,500.0,56127162.0,comedy,Taran Killam,Just Married ,57479,2020,David Moscow,2.0,fall|honeymoon|love|marriage|newlywed,http://www.imdb.com/title/tt0305711/?ref_=fn_tt_tt_1,205.0,English,USA,PG-13,18000000.0,2003.0,308.0,5.4,1.85,0,38127162.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Jeremy Leven,44.0,97.0,19.0,977.0,Marlon Brando,40000.0,22200000.0,comedy,Johnny Depp,Don Juan DeMarco ,41310,52122,Faye Dunaway,3.0,don juan|mental institution|patient|psychiatrist|retirement,http://www.imdb.com/title/tt0112883/?ref_=fn_tt_tt_1,117.0,English,USA,PG-13,25000000.0,1994.0,10000.0,6.8,1.85,0,-2800000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Ben Affleck,656.0,130.0,0.0,650.0,Scoot McNairy,1000.0,136019448.0,drama,Clea DuVall,Argo ,452465,3133,Tate Donovan,1.0,1970s|cia|f word|u.s. embassy|year 1979,http://www.imdb.com/title/tt1024648/?ref_=fn_tt_tt_1,695.0,English,USA,R,44500000.0,2012.0,660.0,7.7,2.35,89000,91519448.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
Brian De Palma,149.0,114.0,0.0,115.0,Gregg Henry,548.0,6592103.0,thriller,Peter Coyote,Femme Fatale ,28584,1005,Rie Rasmussen,1.0,ambassador|cannes|identity|suicide|thief,http://www.imdb.com/title/tt0280665/?ref_=fn_tt_tt_1,232.0,English,France,R,35000000.0,2002.0,298.0,6.3,1.85,675,-28407897.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
Joel Schumacher,224.0,98.0,541.0,897.0,Virginia Madsen,8000.0,35063732.0,mystery,Logan Lerman,The Number 23 ,164608,10938,Ed Lauter,1.0,destiny|detective|imagination|murder|sex scene,http://www.imdb.com/title/tt0481369/?ref_=fn_tt_tt_1,383.0,English,USA,R,32000000.0,2007.0,912.0,6.4,2.35,10000,3063732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
Michael Bay,167.0,153.0,0.0,537.0,Steve Buscemi,13000.0,201573391.0,thriller,Bruce Willis,Armageddon ,322395,26029,Will Patton,0.0,asteroid|astronaut|bomb|meteorite|outer space,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171.0,English,USA,PG-13,140000000.0,1998.0,12000.0,6.6,2.35,11000,61573391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
