director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,profit,gross_bin,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film-noir,history,horror,music,musical,mystery,romance,sci_fi,sport,thriller,war,western,director_high,director_low,actor_1_high,actor_1_low,actor_2_high,actor_2_low,actor_3_high,actor_3_low,is_english,profit_binary
Newt Arnold,92.0,15.0,49.0,Donald Gibb,633.0,11806119.0,Bolo Yeung,Bloodsport ,1168,Ken Siu,1.0,hand to hand combat|hong kong|kumite|martial arts|tournament,http://www.imdb.com/title/tt0092675/?ref_=fn_tt_tt_1,English,USA,R,1100000.0,1988,403.0,1.85,10706119.0,0.3333333333333333,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
Noah Baumbach,88.0,387.0,18.0,Elizabeth Meriwether,436.0,7362100.0,William Baldwin,The Squid and the Whale ,479,Owen Kline,0.0,boy|divorce|tennis|tennis coach|writer,http://www.imdb.com/title/tt0367089/?ref_=fn_tt_tt_1,English,USA,R,1500000.0,2005,25.0,1.85,5862100.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Charles Herman-Wurmfeld,97.0,0.0,117.0,Jennifer Westfeldt,378.0,7022940.0,Scott Cohen,Kissing Jessica Stein ,1173,Brian Stepanek,1.0,friend|friendship|journalist|new york city|personal ad,http://www.imdb.com/title/tt0264761/?ref_=fn_tt_tt_1,English,USA,R,1000000.0,2001,321.0,1.85,6022940.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Atom Egoyan,103.0,460.0,900.0,Mia Kirshner,991.0,5132222.0,Bruce Greenwood,Exotica ,2990,Sarah Polley,1.0,bird|cult film|egg|nightclub|toronto,http://www.imdb.com/title/tt0109759/?ref_=fn_tt_tt_1,English,Canada,R,2000000.0,1994,971.0,1.85,3132222.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1
Vincent Gallo,110.0,787.0,642.0,Vincent Gallo,1000.0,2365931.0,Anjelica Huston,Buffalo '66 ,4762,Jan-Michael Vincent,2.0,shower|stripper|tap dancing|underwear|undressing,http://www.imdb.com/title/tt0118789/?ref_=fn_tt_tt_1,English,USA,R,1500000.0,1998,787.0,1.85,865931.0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1
James Wan,103.0,0.0,588.0,Barbara Hershey,852.0,53991137.0,Lin Shaye,Insidious ,3030,Philip Friedman,1.0,baby|boy|coma|demon|house,http://www.imdb.com/title/tt1591095/?ref_=fn_tt_tt_1,English,USA,PG-13,1500000.0,2010,618.0,2.35,52491137.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Fabián Bielinsky,114.0,44.0,7.0,Gastón Pauls,827.0,1221261.0,Ricardo Darín,Nine Queens ,856,Leticia Brédice,0.0,con artist|hotel|partner|scam|stamp,http://www.imdb.com/title/tt0247586/?ref_=fn_tt_tt_1,Spanish,Argentina,R,1500000.0,2000,22.0,1.85,-278739.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
Rebecca Miller,112.0,58.0,42.0,Susanna Thompson,552.0,712294.0,Beau Bridges,The Ballad of Jack and Rose ,859,Ryan McDonald,1.0,commune|defecation|environmentalism|fellatio|island,http://www.imdb.com/title/tt0357110/?ref_=fn_tt_tt_1,English,USA,R,1500000.0,2005,265.0,1.66,-787706.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Maggie Carey,104.0,38.0,690.0,Alia Shawkat,801.0,3447339.0,Donald Glover,The To Do List ,2667,Scott Porter,7.0,feces in a swimming pool|female vomiting|high school|lifeguard|male objectification,http://www.imdb.com/title/tt1758795/?ref_=fn_tt_tt_1,English,USA,R,1500000.0,2013,727.0,1.78,1947339.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1
Roger Avary,99.0,675.0,164.0,Salvator Xuereb,902.0,418953.0,Eric Stoltz,Killing Zoe ,1582,Jean-Hugues Anglade,0.0,bank|bastille day|call girl|childhood friend|drugs,http://www.imdb.com/title/tt0110265/?ref_=fn_tt_tt_1,English,France,R,1500000.0,1993,424.0,1.85,-1081047.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0
Henry Bean,98.0,21.0,76.0,Theresa Russell,33000.0,406035.0,Ryan Gosling,The Believer ,33441,Summer Phoenix,0.0,jew|jewish nazi|nazism|racism|skinhead,http://www.imdb.com/title/tt0247199/?ref_=fn_tt_tt_1,English,USA,R,1500000.0,2001,243.0,1.66,-1093965.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
Brad Anderson,100.0,122.0,83.0,Brendan Sexton III,210.0,373967.0,Paul Guilfoyle,Session 9 ,469,Larry Fessenden,0.0,abandoned asylum|abandoned hospital|asbestos|lobotomy|multiple personality,http://www.imdb.com/title/tt0261983/?ref_=fn_tt_tt_1,English,USA,R,1500000.0,2001,148.0,2.35,-1126033.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0
Jeff Garlin,80.0,522.0,423.0,Jeff Garlin,813.0,194568.0,Jessy Schram,I Want Someone to Eat Cheese With ,2179,Joey Slotnick,0.0,cheese|city|ice cream|school|second city,http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1,English,USA,R,1500000.0,2006,522.0,1.85,-1305432.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Charles Chaplin,87.0,0.0,8.0,Stanley Blystone,309.0,163245.0,Paulette Goddard,Modern Times ,352,Fred Malatesta,1.0,actor director writer|invention|machine|music score composed by director|tramp,http://www.imdb.com/title/tt0027977/?ref_=fn_tt_tt_1,English,USA,G,1500000.0,1936,8.0,1.37,-1336755.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Pete Jones,91.0,18.0,597.0,Aidan Quinn,954.0,119841.0,Brian Dennehy,Stolen Summer ,3901,Bonnie Hunt,1.0,catholic|catholicism|rabbi|school|summer,http://www.imdb.com/title/tt0286162/?ref_=fn_tt_tt_1,English,USA,PG,1500000.0,2002,767.0,1.85,-1380159.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
Bruce Campbell,84.0,0.0,158.0,Dan Hicks,634.0,173066.0,Ted Raimi,My Name Is Bruce ,1238,Timothy Patrick Quill,1.0,b movie|birthday|chinese|demon|small town,http://www.imdb.com/title/tt0489235/?ref_=fn_tt_tt_1,English,USA,R,1500000.0,2007,328.0,1.85,-1326934.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Bruce McDonald,95.0,49.0,57.0,Georgina Reilly,413.0,3478.0,Stephen McHattie,Pontypool ,721,Boyd Banks,0.0,blood splatter|talk radio|virus|vomiting blood|zombie apocalypse,http://www.imdb.com/title/tt1226681/?ref_=fn_tt_tt_1,English,Canada,Not Rated,1500000.0,2008,98.0,2.35,-1496522.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
James Mottern,90.0,7.0,711.0,Joey Lauren Adams,87000.0,52166.0,Jimmy Bennett,Trucker ,89263,Matthew Lawrence,3.0,cancer|cigarette smoking|hospital|one night stand|trucker,http://www.imdb.com/title/tt1087527/?ref_=fn_tt_tt_1,English,USA,R,2000000.0,2008,781.0,2.35,-1947834.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
Rob Zombie,101.0,0.0,721.0,Dee Wallace,1000.0,1163508.0,Sid Haig,The Lords of Salem ,5158,Michael Berryman,1.0,blood|flashback|radio dj|radio station|vinyl,http://www.imdb.com/title/tt1731697/?ref_=fn_tt_tt_1,English,USA,R,2500000.0,2012,725.0,2.35,-1336492.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
Christopher McQuarrie,130.0,188.0,1000.0,Robert Duvall,10000.0,80033643.0,Tom Cruise,Jack Reacher ,16385,David Oyelowo,2.0,coma|mysterious villain|police chase|shooting range|sniper,http://www.imdb.com/title/tt0790724/?ref_=fn_tt_tt_1,English,USA,PG-13,60000000.0,2012,3000.0,2.35,20033643.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
William Cottrell,83.0,0.0,31.0,Billy Gilbert,82.0,184925485.0,Adriana Caselotti,Snow White and the Seven Dwarfs ,229,Lucille La Verne,1.0,dwarf|love|princess|queen|snow white,http://www.imdb.com/title/tt0029583/?ref_=fn_tt_tt_1,English,USA,Approved,2000000.0,1937,47.0,1.37,182925485.0,1.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Lucrecia Martel,106.0,33.0,3.0,Mercedes Morán,341.0,304124.0,Mía Maestro,The Holy Girl ,358,María Alche,0.0,16 year old|doctor|hotel|tinnitus|title directed by female,http://www.imdb.com/title/tt0300270/?ref_=fn_tt_tt_1,Spanish,Argentina,R,1400000.0,2004,5.0,1.85,-1095876.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Zak Penn,94.0,87.0,37.0,Gabriel Beristain,87.0,36830.0,Zak Penn,Incident at Loch Ness ,256,John Bailey,0.0,boat|director|loch ness|loch ness monster|monster,http://www.imdb.com/title/tt0374639/?ref_=fn_tt_tt_1,English,UK,PG-13,1400000.0,2004,70.0,1.85,-1363170.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Guy Ritchie,120.0,0.0,452.0,Jason Flemyng,26000.0,3650677.0,Jason Statham,"Lock, Stock and Two Smoking Barrels ",28294,Dexter Fletcher,1.0,antique|cockney accent|hatchet|money|shotgun,http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1,English,UK,R,960000.0,1998,1000.0,1.85,2690677.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
Thomas Vinterberg,105.0,346.0,141.0,Paprika Steen,280.0,1647780.0,Ulrich Thomsen,The Celebration ,821,Trine Dyrholm,1.0,dogme 95|family secret|haunted by the past|secret|speech,http://www.imdb.com/title/tt0154420/?ref_=fn_tt_tt_1,Danish,Denmark,R,1300000.0,1998,278.0,1.33,347780.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
Steve Buscemi,95.0,12000.0,636.0,Debi Mazar,12000.0,695229.0,Steve Buscemi,Trees Lounge ,14420,Carol Kane,1.0,alcoholic drink|bar|drink|drinking|drunk,http://www.imdb.com/title/tt0117958/?ref_=fn_tt_tt_1,English,USA,R,1300000.0,1996,680.0,1.85,-604771.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0
Ham Tran,135.0,5.0,5.0,Kieu Chinh,51.0,638951.0,Long Nguyen,Journey from the Fall ,83,Cat Ly,2.0,1970s|1980s|nonlinear timeline|rescue|vietnam war,http://www.imdb.com/title/tt0433398/?ref_=fn_tt_tt_1,Vietnamese,USA,R,1592000.0,2006,24.0,1.85,-953049.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Rich Cowan,105.0,7.0,548.0,Karen Allen,2000.0,609042.0,Eric Dane,The Basket ,3475,Peter Coyote,2.0,basketball|german immigrant|opera|two word title|war orphan,http://www.imdb.com/title/tt0190255/?ref_=fn_tt_tt_1,English,USA,PG,1300000.0,1999,783.0,1.85,-690958.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
Harold Becker,111.0,17.0,652.0,Miko Hughes,13000.0,32940507.0,Bruce Willis,Mercury Rising ,16537,Carrie Preston,1.0,autistic child|boy|child in danger|fbi|nsa,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1,English,USA,R,60000000.0,1998,969.0,2.35,-27059493.0,0.6666666666666666,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0
Jonathan Kesselman,87.0,4.0,624.0,Adam Goldberg,2000.0,19539.0,Judy Greer,The Hebrew Hammer ,6227,Tony Cox,1.0,blaxploitation|hanukkah|jewish|kwanzaa|santa claus,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1,English,USA,R,1000000.0,2003,1000.0,1.85,-980461.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
Steve Miner,87.0,49.0,59.0,Adrienne King,309.0,19100000.0,Betsy Palmer,Friday the 13th Part 2 ,707,Amy Steel,0.0,ice pick|jason voorhees|lake|pitchfork|shack,http://www.imdb.com/title/tt0082418/?ref_=fn_tt_tt_1,English,USA,R,1250000.0,1981,121.0,1.85,17850000.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Steven Soderbergh,100.0,0.0,65.0,Laura San Giacomo,828.0,24741700.0,Peter Gallagher,"Sex, Lies, and Videotape ",1431,Steven Brill,2.0,affair|interview|marriage|sex|videotape,http://www.imdb.com/title/tt0098724/?ref_=fn_tt_tt_1,English,USA,R,1200000.0,1989,531.0,1.85,23541700.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
James Wan,103.0,0.0,651.0,Monica Potter,2000.0,55153403.0,Michael Emerson,Saw ,5161,Shawnee Smith,0.0,chained|flashback|killer|serial killer|surprise ending,http://www.imdb.com/title/tt0387564/?ref_=fn_tt_tt_1,English,USA,R,1200000.0,2004,878.0,1.85,53953403.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Jay Chandrasekhar,100.0,422.0,422.0,Daniel von Bargen,816.0,18488314.0,Geoffrey Arend,Super Troopers ,2893,Jay Chandrasekhar,0.0,drugs|highway|police|state trooper|vermont,http://www.imdb.com/title/tt0247745/?ref_=fn_tt_tt_1,English,USA,R,1200000.0,2001,577.0,1.85,17288314.0,0.3333333333333333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
Scott Derrickson,104.0,301.0,71.0,Jon Hamm,18000.0,79363785.0,Keanu Reeves,The Day the Earth Stood Still ,22194,Juan Riedinger,0.0,alien|earth|giant robot|military|scientist,http://www.imdb.com/title/tt0970416/?ref_=fn_tt_tt_1,English,USA,PG-13,80000000.0,2008,4000.0,2.35,-636215.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0
Mira Nair,114.0,300.0,73.0,Randeep Hooda,307.0,13876974.0,Naseeruddin Shah,Monsoon Wedding ,809,Lillete Dubey,0.0,arranged marriage|bride|celebration|marriage|wedding,http://www.imdb.com/title/tt0265343/?ref_=fn_tt_tt_1,Hindi,India,R,7000000.0,2001,209.0,1.85,6876974.0,0.3333333333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
Kenneth Lonergan,111.0,50.0,612.0,Rory Culkin,2000.0,9180275.0,Matthew Broderick,You Can Count on Me ,4288,Gaby Hoffmann,0.0,bank|car accident|cheating husband|new york|single mother,http://www.imdb.com/title/tt0203230/?ref_=fn_tt_tt_1,English,USA,R,1200000.0,2000,710.0,1.85,7980275.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1
Paul McGuigan,110.0,118.0,1000.0,Morgan Freeman,13000.0,22494487.0,Bruce Willis,Lucky Number Slevin ,26451,Dorian Missick,3.0,coroner|death|gay son|love|mistaken identity,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,English,Germany,R,27000000.0,2006,11000.0,2.35,-4505513.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0
Jamie Babbit,85.0,91.0,849.0,Clea DuVall,1000.0,2199853.0,Natasha Lyonne,But I'm a Cheerleader ,4289,Eddie Cibrian,1.0,cheerleader|gay|homosexual|lesbian|lesbian relationship,http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1,English,USA,R,1200000.0,1999,1000.0,1.85,999853.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1
David Boyd,113.0,29.0,449.0,Drew Waters,890.0,2859955.0,Vivica A. Fox,Home Run ,2681,Scott Elrod,2.0,addiction|alcoholic|baseball|car accident|reference to god,http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1,English,USA,PG-13,1200000.0,2013,848.0,2.35,1659955.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1
Quentin Tarantino,99.0,16000.0,455.0,Steve Buscemi,16000.0,2812029.0,Quentin Tarantino,Reservoir Dogs ,28994,Chris Penn,0.0,gang|heist|heist gone wrong|nonlinear timeline|robbery,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1,English,USA,R,1200000.0,1992,12000.0,2.35,1612029.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1
Sergio Leone,142.0,0.0,24.0,Luigi Pistilli,16000.0,6100000.0,Clint Eastwood,"The Good, the Bad and the Ugly ",16089,Enzo Petito,3.0,civil war|hitman|outlaw|shootout|spaghetti western,http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1,Italian,Italy,Approved,1200000.0,1966,34.0,2.35,4900000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
Anna Muylaert,112.0,9.0,4.0,Regina Casé,61.0,375723.0,Alex Huszar,The Second Mother ,76,Luis Miranda,1.0,brazil|exam|housekeeper|northeast region of brazil|portuguese language,http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1,Portuguese,Brazil,R,4000000.0,2015,9.0,2.35,-3624277.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Steve Taylor,108.0,14.0,274.0,Marshall Allman,1000.0,594904.0,Jason Marsden,Blue Like Jazz ,1805,Eric Lange,0.0,church|college|color in title|philosophy|texas,http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1,English,USA,PG-13,1200000.0,2012,330.0,1.85,-605096.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Kurt Voss,88.0,0.0,3.0,Coyote Shivers,268.0,58936.0,Lemmy,Down and Out with the Dolls ,318,Zoë Poledouris,0.0,female bassist|female drummer|female guitarist|female singer|portland oregon,http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1,English,USA,R,1200000.0,2001,44.0,1.78,-1141064.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
Rob Bowman,91.0,38.0,117.0,Jacob Vargas,584.0,2850263.0,Alanna Ubach,Airborne ,1218,Brittney Powell,0.0,cincinnati ohio|high school|hockey|jock strap|zoologist,http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1,English,USA,PG,2600000.0,1993,399.0,1.85,250263.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1
Rob McKittrick,94.0,6.0,804.0,Dane Cook,16000.0,16101109.0,Ryan Reynolds,Waiting... ,19957,Vanessa Lengies,3.0,cook|dishwasher|flashing|male frontal nudity|waiter,http://www.imdb.com/title/tt0348333/?ref_=fn_tt_tt_1,English,USA,R,3000000.0,2005,1000.0,1.85,13101109.0,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Jeff Burr,92.0,155.0,147.0,Clu Gulager,448.0,1400000.0,Terry Kiser,From a Whisper to a Scream ,1329,Susan Tyrrell,0.0,bathtub|cult film|neck breaking|tennessee|wraparound story,http://www.imdb.com/title/tt0091671/?ref_=fn_tt_tt_1,English,USA,R,1100000.0,1987,426.0,1.85,300000.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1
Panos Cosmatos,110.0,22.0,48.0,Marilyn Norry,434.0,56129.0,Chris Gauthier,Beyond the Black Rainbow ,645,Eva Bourne,1.0,exploitation|four word title|hallucinogen|lynchian|telepathy,http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1,English,Canada,R,1100000.0,2010,95.0,2.35,-1043871.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0
Gareth Evans,102.0,338.0,60.0,Yayan Ruhian,1000.0,4105123.0,Iko Uwais,The Raid: Redemption ,1445,Donny Alamsyah,0.0,apartment|drug lord|gangster|police|swat team,http://www.imdb.com/title/tt1899353/?ref_=fn_tt_tt_1,Indonesian,Indonesia,R,1100000.0,2011,342.0,1.85,3005123.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1
John G. Avildsen,145.0,80.0,794.0,Burgess Meredith,13000.0,117235247.0,Sylvester Stallone,Rocky ,16094,Carl Weathers,0.0,boxer|hometown hero|philadelphia pennsylvania|protective male|training,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,English,USA,PG,960000.0,1976,1000.0,1.33,116275247.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
John Carpenter,89.0,0.0,606.0,Hal Holbrook,2000.0,21378000.0,Jamie Lee Curtis,The Fog ,4878,Janet Leigh,0.0,california|fog|leper|lighthouse|ship,http://www.imdb.com/title/tt0080749/?ref_=fn_tt_tt_1,English,USA,R,1000000.0,1980,826.0,2.35,20378000.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Levan Gabriadze,83.0,6.0,142.0,Renee Olstead,707.0,31537320.0,Shelley Hennig,Unfriended ,1565,Heather Sossaman,0.0,blender|computer screen|secret|skype|webcam,http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1,English,USA,R,1000000.0,2014,305.0,1.85,30537320.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Joe Dante,91.0,287.0,725.0,Robert Picardo,1000.0,17986000.0,Patrick Macnee,The Howling ,4438,Dee Wallace,0.0,1980s|forest|lycanthrope|shapeshifting|werewolf transformation,http://www.imdb.com/title/tt0082533/?ref_=fn_tt_tt_1,English,USA,R,1000000.0,1981,823.0,1.85,16986000.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Terence Young,110.0,92.0,177.0,Jack Lord,650.0,16067035.0,Ursula Andress,Dr. No ,1421,Lois Maxwell,4.0,british secret service|hand to hand combat|murder|official james bond series|terrorist plot,http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1,English,UK,Approved,1100000.0,1962,275.0,1.37,14967035.0,0.3333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Bradley Parker,86.0,18.0,300.0,Ingrid Bolsø Berdal,1000.0,18112929.0,Jesse McCartney,Chernobyl Diaries ,2665,Jonathan Sadowski,0.0,abandoned building|chernobyl disaster|exploration|tour guide|van,http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1,English,USA,R,1000000.0,2012,466.0,1.85,17112929.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Clive Barker,86.0,385.0,100.0,Ashley Laurence,266.0,14564027.0,Andrew Robinson,Hellraiser ,673,Clare Higgins,0.0,blood|cenobites|creature|demon|male full frontal nudity,http://www.imdb.com/title/tt0093177/?ref_=fn_tt_tt_1,English,UK,R,1000000.0,1987,209.0,1.85,13564027.0,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Harold Cronk,120.0,18.0,295.0,Robin Givens,634.0,20773070.0,Benjamin A. Onyango,God's Not Dead 2 ,1810,Maria Canals-Barrera,11.0,alternate universe|christian|christian film|christianity|manipulation,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,English,USA,PG,5000000.0,2016,420.0,2.35,15773070.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Jeff Wadlow,90.0,65.0,683.0,Gary Cole,1000.0,10042266.0,Julian Morris,Cry_Wolf ,3155,Lindy Booth,0.0,e mail|game|school|serial killer|student,http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1,English,USA,PG-13,1000000.0,2005,989.0,2.35,9042266.0,0.3333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1
